cluster_index	protein_index	cluster_number	cluster_member
Cluster_712	new_DNA_2357	1	new_DNA_2357
Cluster_713	new_DNA_2389	1	new_DNA_2389
Cluster_714	new_DNA_2421	1	new_DNA_2421
Cluster_715	new_DNA_2453	1	new_DNA_2453
Cluster_716	new_DNA_2485	1	new_DNA_2485
Cluster_717	new_DNA_2581	1	new_DNA_2581
Cluster_718	new_DNA_2613	1	new_DNA_2613
Cluster_719	new_DNA_2646	1	new_DNA_2646
Cluster_720	new_DNA_2742	1	new_DNA_2742
Cluster_721	new_DNA_2774	1	new_DNA_2774
Cluster_722	new_DNA_2806	1	new_DNA_2806
Cluster_723	new_DNA_2838	1	new_DNA_2838
Cluster_724	new_DNA_2870	1	new_DNA_2870
Cluster_725	new_DNA_2902	1	new_DNA_2902
Cluster_726	new_DNA_2934	1	new_DNA_2934
Cluster_727	new_DNA_2966	1	new_DNA_2966
Cluster_728	new_DNA_3030	1	new_DNA_3030
Cluster_729	new_DNA_3124	1	new_DNA_3124
Cluster_730	new_DNA_3188	1	new_DNA_3188
Cluster_731	new_DNA_3219	1	new_DNA_3219
Cluster_732	new_DNA_3315	1	new_DNA_3315
Cluster_733	new_DNA_3347	1	new_DNA_3347
Cluster_734	new_DNA_3378	1	new_DNA_3378
Cluster_735	new_DNA_1622	3	new_DNA_1622,new_DNA_1623,new_DNA_1624
Cluster_735	new_DNA_1623	3	new_DNA_1622,new_DNA_1623,new_DNA_1624
Cluster_735	new_DNA_1624	3	new_DNA_1622,new_DNA_1623,new_DNA_1624
Cluster_736	new_DNA_1718	1	new_DNA_1718
Cluster_737	new_DNA_1782	1	new_DNA_1782
Cluster_738	new_DNA_1846	1	new_DNA_1846
Cluster_739	new_DNA_1878	1	new_DNA_1878
Cluster_740	new_DNA_1910	2	new_DNA_1910,new_DNA_1778
Cluster_740	new_DNA_1778	2	new_DNA_1910,new_DNA_1778
Cluster_741	new_DNA_1942	2	new_DNA_1942,new_DNA_3272
Cluster_741	new_DNA_3272	2	new_DNA_1942,new_DNA_3272
Cluster_742	new_DNA_1974	1	new_DNA_1974
Cluster_743	new_DNA_2006	9	new_DNA_2006,new_DNA_2007,new_DNA_1922,new_DNA_1924,new_DNA_1925,new_DNA_1926,new_DNA_1927,new_DNA_1928,new_DNA_3049
Cluster_743	new_DNA_2007	9	new_DNA_2006,new_DNA_2007,new_DNA_1922,new_DNA_1924,new_DNA_1925,new_DNA_1926,new_DNA_1927,new_DNA_1928,new_DNA_3049
Cluster_743	new_DNA_1922	9	new_DNA_2006,new_DNA_2007,new_DNA_1922,new_DNA_1924,new_DNA_1925,new_DNA_1926,new_DNA_1927,new_DNA_1928,new_DNA_3049
Cluster_743	new_DNA_1924	9	new_DNA_2006,new_DNA_2007,new_DNA_1922,new_DNA_1924,new_DNA_1925,new_DNA_1926,new_DNA_1927,new_DNA_1928,new_DNA_3049
Cluster_743	new_DNA_1925	9	new_DNA_2006,new_DNA_2007,new_DNA_1922,new_DNA_1924,new_DNA_1925,new_DNA_1926,new_DNA_1927,new_DNA_1928,new_DNA_3049
Cluster_743	new_DNA_1926	9	new_DNA_2006,new_DNA_2007,new_DNA_1922,new_DNA_1924,new_DNA_1925,new_DNA_1926,new_DNA_1927,new_DNA_1928,new_DNA_3049
Cluster_743	new_DNA_1927	9	new_DNA_2006,new_DNA_2007,new_DNA_1922,new_DNA_1924,new_DNA_1925,new_DNA_1926,new_DNA_1927,new_DNA_1928,new_DNA_3049
Cluster_743	new_DNA_1928	9	new_DNA_2006,new_DNA_2007,new_DNA_1922,new_DNA_1924,new_DNA_1925,new_DNA_1926,new_DNA_1927,new_DNA_1928,new_DNA_3049
Cluster_743	new_DNA_3049	9	new_DNA_2006,new_DNA_2007,new_DNA_1922,new_DNA_1924,new_DNA_1925,new_DNA_1926,new_DNA_1927,new_DNA_1928,new_DNA_3049
Cluster_744	new_DNA_2038	1	new_DNA_2038
Cluster_745	new_DNA_2134	1	new_DNA_2134
Cluster_746	new_DNA_2166	1	new_DNA_2166
Cluster_747	new_DNA_2198	1	new_DNA_2198
Cluster_748	new_DNA_2262	1	new_DNA_2262
Cluster_749	new_DNA_2294	1	new_DNA_2294
Cluster_750	new_DNA_2326	1	new_DNA_2326
Cluster_751	new_DNA_2390	1	new_DNA_2390
Cluster_752	new_DNA_2422	1	new_DNA_2422
Cluster_753	new_DNA_2454	1	new_DNA_2454
Cluster_754	new_DNA_2486	1	new_DNA_2486
Cluster_755	new_DNA_2575	1	new_DNA_2575
Cluster_756	new_DNA_2640	1	new_DNA_2640
Cluster_757	new_DNA_2672	1	new_DNA_2672
Cluster_758	new_DNA_2704	1	new_DNA_2704
Cluster_759	new_DNA_2736	1	new_DNA_2736
Cluster_760	new_DNA_2768	1	new_DNA_2768
Cluster_761	new_DNA_2832	2	new_DNA_2832,new_DNA_2833
Cluster_761	new_DNA_2833	2	new_DNA_2832,new_DNA_2833
Cluster_762	new_DNA_2864	1	new_DNA_2864
Cluster_763	new_DNA_2960	1	new_DNA_2960
Cluster_764	new_DNA_2992	1	new_DNA_2992
Cluster_765	new_DNA_3024	1	new_DNA_3024
Cluster_766	new_DNA_3086	1	new_DNA_3086
Cluster_767	new_DNA_3150	1	new_DNA_3150
Cluster_768	new_DNA_3182	3	new_DNA_3182,new_DNA_3181,new_DNA_3185
Cluster_768	new_DNA_3181	3	new_DNA_3182,new_DNA_3181,new_DNA_3185
Cluster_768	new_DNA_3185	3	new_DNA_3182,new_DNA_3181,new_DNA_3185
Cluster_769	new_DNA_3245	1	new_DNA_3245
Cluster_770	new_DNA_3277	1	new_DNA_3277
Cluster_771	new_DNA_3309	1	new_DNA_3309
Cluster_772	new_DNA_3341	1	new_DNA_3341
Cluster_773	new_DNA_3372	1	new_DNA_3372
Cluster_774	new_DNA_3404	2	new_DNA_3404,new_DNA_3403
Cluster_774	new_DNA_3403	2	new_DNA_3404,new_DNA_3403
Cluster_775	new_DNA_1614	1	new_DNA_1614
Cluster_776	new_DNA_1712	1	new_DNA_1712
Cluster_777	new_DNA_1776	1	new_DNA_1776
Cluster_778	new_DNA_1808	1	new_DNA_1808
Cluster_779	new_DNA_1840	1	new_DNA_1840
Cluster_780	new_DNA_1872	1	new_DNA_1872
Cluster_781	new_DNA_1904	2	new_DNA_1904,new_DNA_2146
Cluster_781	new_DNA_2146	2	new_DNA_1904,new_DNA_2146
Cluster_782	new_DNA_1936	1	new_DNA_1936
Cluster_783	new_DNA_1968	1	new_DNA_1968
Cluster_784	new_DNA_2000	1	new_DNA_2000
Cluster_785	new_DNA_2032	1	new_DNA_2032
Cluster_786	new_DNA_2064	1	new_DNA_2064
Cluster_787	new_DNA_2096	1	new_DNA_2096
Cluster_788	new_DNA_2128	1	new_DNA_2128
Cluster_789	new_DNA_2160	1	new_DNA_2160
Cluster_790	new_DNA_2224	1	new_DNA_2224
Cluster_791	new_DNA_2256	2	new_DNA_2256,new_DNA_2251
Cluster_791	new_DNA_2251	2	new_DNA_2256,new_DNA_2251
Cluster_792	new_DNA_2288	1	new_DNA_2288
Cluster_793	new_DNA_2320	1	new_DNA_2320
Cluster_794	new_DNA_2384	1	new_DNA_2384
Cluster_795	new_DNA_2416	5	new_DNA_2416,new_DNA_1903,new_DNA_2417,new_DNA_2418,new_DNA_2419
Cluster_795	new_DNA_1903	5	new_DNA_2416,new_DNA_1903,new_DNA_2417,new_DNA_2418,new_DNA_2419
Cluster_795	new_DNA_2417	5	new_DNA_2416,new_DNA_1903,new_DNA_2417,new_DNA_2418,new_DNA_2419
Cluster_795	new_DNA_2418	5	new_DNA_2416,new_DNA_1903,new_DNA_2417,new_DNA_2418,new_DNA_2419
Cluster_795	new_DNA_2419	5	new_DNA_2416,new_DNA_1903,new_DNA_2417,new_DNA_2418,new_DNA_2419
Cluster_796	new_DNA_2448	1	new_DNA_2448
Cluster_797	new_DNA_2480	1	new_DNA_2480
Cluster_798	new_DNA_2512	2	new_DNA_2512,new_DNA_2513
Cluster_798	new_DNA_2513	2	new_DNA_2512,new_DNA_2513
Cluster_799	new_DNA_2576	1	new_DNA_2576
Cluster_800	new_DNA_2608	1	new_DNA_2608
Cluster_801	new_DNA_2641	1	new_DNA_2641
Cluster_802	new_DNA_2673	1	new_DNA_2673
Cluster_803	new_DNA_2705	1	new_DNA_2705
Cluster_804	new_DNA_2737	1	new_DNA_2737
Cluster_805	new_DNA_2769	1	new_DNA_2769
Cluster_806	new_DNA_2801	2	new_DNA_2801,new_DNA_2848
Cluster_806	new_DNA_2848	2	new_DNA_2801,new_DNA_2848
Cluster_807	new_DNA_2865	1	new_DNA_2865
Cluster_808	new_DNA_2961	1	new_DNA_2961
Cluster_809	new_DNA_2993	1	new_DNA_2993
Cluster_810	new_DNA_3025	1	new_DNA_3025
Cluster_811	new_DNA_3087	1	new_DNA_3087
Cluster_812	new_DNA_3151	1	new_DNA_3151
Cluster_813	new_DNA_3246	1	new_DNA_3246
Cluster_814	new_DNA_3342	1	new_DNA_3342
Cluster_815	new_DNA_3373	1	new_DNA_3373
Cluster_816	new_DNA_3405	1	new_DNA_3405
Cluster_817	new_DNA_1615	1	new_DNA_1615
Cluster_818	new_DNA_1713	1	new_DNA_1713
Cluster_819	new_DNA_1777	1	new_DNA_1777
Cluster_820	new_DNA_1809	1	new_DNA_1809
Cluster_821	new_DNA_1841	1	new_DNA_1841
Cluster_822	new_DNA_1873	1	new_DNA_1873
Cluster_823	new_DNA_1905	1	new_DNA_1905
Cluster_824	new_DNA_1937	1	new_DNA_1937
Cluster_825	new_DNA_1969	1	new_DNA_1969
Cluster_826	new_DNA_2001	1	new_DNA_2001
Cluster_827	new_DNA_2033	1	new_DNA_2033
Cluster_828	new_DNA_2399	1	new_DNA_2399
Cluster_829	new_DNA_2431	1	new_DNA_2431
Cluster_830	new_DNA_2463	1	new_DNA_2463
Cluster_831	new_DNA_2495	1	new_DNA_2495
Cluster_832	new_DNA_2527	4	new_DNA_2527,new_DNA_2522,new_DNA_2550,new_DNA_2526
Cluster_832	new_DNA_2522	4	new_DNA_2527,new_DNA_2522,new_DNA_2550,new_DNA_2526
Cluster_832	new_DNA_2550	4	new_DNA_2527,new_DNA_2522,new_DNA_2550,new_DNA_2526
Cluster_832	new_DNA_2526	4	new_DNA_2527,new_DNA_2522,new_DNA_2550,new_DNA_2526
Cluster_833	new_DNA_2559	2	new_DNA_2559,new_DNA_2558
Cluster_833	new_DNA_2558	2	new_DNA_2559,new_DNA_2558
Cluster_834	new_DNA_2591	1	new_DNA_2591
Cluster_835	new_DNA_2623	1	new_DNA_2623
Cluster_836	new_DNA_2656	1	new_DNA_2656
Cluster_837	new_DNA_2688	1	new_DNA_2688
Cluster_838	new_DNA_2720	1	new_DNA_2720
Cluster_839	new_DNA_2752	2	new_DNA_2752,new_DNA_2056
Cluster_839	new_DNA_2056	2	new_DNA_2752,new_DNA_2056
Cluster_840	new_DNA_2880	2	new_DNA_2880,new_DNA_2879
Cluster_840	new_DNA_2879	2	new_DNA_2880,new_DNA_2879
Cluster_841	new_DNA_2912	1	new_DNA_2912
Cluster_842	new_DNA_2976	1	new_DNA_2976
Cluster_843	new_DNA_3008	1	new_DNA_3008
Cluster_844	new_DNA_3040	1	new_DNA_3040
Cluster_845	new_DNA_3071	6	new_DNA_3071,new_DNA_3274,new_DNA_3409,new_DNA_3069,new_DNA_3070,new_DNA_3072
Cluster_845	new_DNA_3274	6	new_DNA_3071,new_DNA_3274,new_DNA_3409,new_DNA_3069,new_DNA_3070,new_DNA_3072
Cluster_845	new_DNA_3409	6	new_DNA_3071,new_DNA_3274,new_DNA_3409,new_DNA_3069,new_DNA_3070,new_DNA_3072
Cluster_845	new_DNA_3069	6	new_DNA_3071,new_DNA_3274,new_DNA_3409,new_DNA_3069,new_DNA_3070,new_DNA_3072
Cluster_845	new_DNA_3070	6	new_DNA_3071,new_DNA_3274,new_DNA_3409,new_DNA_3069,new_DNA_3070,new_DNA_3072
Cluster_845	new_DNA_3072	6	new_DNA_3071,new_DNA_3274,new_DNA_3409,new_DNA_3069,new_DNA_3070,new_DNA_3072
Cluster_846	new_DNA_3102	2	new_DNA_3102,new_DNA_1774
Cluster_846	new_DNA_1774	2	new_DNA_3102,new_DNA_1774
Cluster_847	new_DNA_3134	2	new_DNA_3134,new_DNA_3132
Cluster_847	new_DNA_3132	2	new_DNA_3134,new_DNA_3132
Cluster_848	new_DNA_3166	1	new_DNA_3166
Cluster_849	new_DNA_3229	1	new_DNA_3229
Cluster_850	new_DNA_3293	1	new_DNA_3293
Cluster_851	new_DNA_3325	1	new_DNA_3325
Cluster_852	new_DNA_3357	3	new_DNA_3357,new_DNA_2612,new_DNA_2230
Cluster_852	new_DNA_2612	3	new_DNA_3357,new_DNA_2612,new_DNA_2230
Cluster_852	new_DNA_2230	3	new_DNA_3357,new_DNA_2612,new_DNA_2230
Cluster_853	new_DNA_3388	2	new_DNA_3388,new_DNA_2777
Cluster_853	new_DNA_2777	2	new_DNA_3388,new_DNA_2777
Cluster_854	new_DNA_1632	1	new_DNA_1632
Cluster_855	new_DNA_1696	1	new_DNA_1696
Cluster_856	new_DNA_1792	1	new_DNA_1792
Cluster_857	new_DNA_1856	1	new_DNA_1856
Cluster_858	new_DNA_1920	1	new_DNA_1920
Cluster_859	new_DNA_1952	1	new_DNA_1952
Cluster_860	new_DNA_1984	1	new_DNA_1984
Cluster_861	new_DNA_2048	1	new_DNA_2048
Cluster_862	new_DNA_2080	1	new_DNA_2080
Cluster_863	new_DNA_2144	1	new_DNA_2144
Cluster_864	new_DNA_2176	2	new_DNA_2176,new_DNA_2709
Cluster_864	new_DNA_2709	2	new_DNA_2176,new_DNA_2709
Cluster_865	new_DNA_2208	1	new_DNA_2208
Cluster_866	new_DNA_2272	1	new_DNA_2272
Cluster_867	new_DNA_2304	1	new_DNA_2304
Cluster_868	new_DNA_2336	1	new_DNA_2336
Cluster_869	new_DNA_2368	2	new_DNA_2368,new_DNA_2328
Cluster_869	new_DNA_2328	2	new_DNA_2368,new_DNA_2328
Cluster_870	new_DNA_2400	1	new_DNA_2400
Cluster_871	new_DNA_2432	1	new_DNA_2432
Cluster_872	new_DNA_2464	1	new_DNA_2464
Cluster_873	new_DNA_2496	1	new_DNA_2496
Cluster_874	new_DNA_2624	1	new_DNA_2624
Cluster_875	new_DNA_2657	2	new_DNA_2657,new_DNA_2227
Cluster_875	new_DNA_2227	2	new_DNA_2657,new_DNA_2227
Cluster_876	new_DNA_2689	1	new_DNA_2689
Cluster_877	new_DNA_2721	1	new_DNA_2721
Cluster_878	new_DNA_2753	1	new_DNA_2753
Cluster_879	new_DNA_2817	1	new_DNA_2817
Cluster_880	new_DNA_2881	1	new_DNA_2881
Cluster_881	new_DNA_2913	1	new_DNA_2913
Cluster_882	new_DNA_2977	1	new_DNA_2977
Cluster_883	new_DNA_3041	2	new_DNA_3041,new_DNA_3042
Cluster_883	new_DNA_3042	2	new_DNA_3041,new_DNA_3042
Cluster_884	new_DNA_3103	1	new_DNA_3103
Cluster_885	new_DNA_3135	1	new_DNA_3135
Cluster_886	new_DNA_3230	1	new_DNA_3230
Cluster_887	new_DNA_3262	4	new_DNA_3262,new_DNA_3261,new_DNA_3263,new_DNA_1899
Cluster_887	new_DNA_3261	4	new_DNA_3262,new_DNA_3261,new_DNA_3263,new_DNA_1899
Cluster_887	new_DNA_3263	4	new_DNA_3262,new_DNA_3261,new_DNA_3263,new_DNA_1899
Cluster_887	new_DNA_1899	4	new_DNA_3262,new_DNA_3261,new_DNA_3263,new_DNA_1899
Cluster_888	new_DNA_3294	1	new_DNA_3294
Cluster_889	new_DNA_3326	1	new_DNA_3326
Cluster_890	new_DNA_3389	2	new_DNA_3389,new_DNA_2070
Cluster_890	new_DNA_2070	2	new_DNA_3389,new_DNA_2070
Cluster_891	new_DNA_1633	1	new_DNA_1633
Cluster_892	new_DNA_1697	1	new_DNA_1697
Cluster_893	new_DNA_1729	1	new_DNA_1729
Cluster_894	new_DNA_1793	1	new_DNA_1793
Cluster_895	new_DNA_1825	2	new_DNA_1825,new_DNA_1824
Cluster_895	new_DNA_1824	2	new_DNA_1825,new_DNA_1824
Cluster_896	new_DNA_1857	1	new_DNA_1857
Cluster_897	new_DNA_1921	1	new_DNA_1921
Cluster_898	new_DNA_1953	1	new_DNA_1953
Cluster_899	new_DNA_1985	1	new_DNA_1985
Cluster_900	new_DNA_3305	1	new_DNA_3305
Cluster_901	new_DNA_3337	2	new_DNA_3337,new_DNA_2556
Cluster_901	new_DNA_2556	2	new_DNA_3337,new_DNA_2556
Cluster_902	new_DNA_3368	1	new_DNA_3368
Cluster_903	new_DNA_2136	2	new_DNA_2136,new_DNA_3214
Cluster_903	new_DNA_3214	2	new_DNA_2136,new_DNA_3214
Cluster_904	new_DNA_2168	1	new_DNA_2168
Cluster_905	new_DNA_2200	1	new_DNA_2200
Cluster_906	new_DNA_2232	1	new_DNA_2232
Cluster_907	new_DNA_2264	1	new_DNA_2264
Cluster_908	new_DNA_2296	1	new_DNA_2296
Cluster_909	new_DNA_2360	1	new_DNA_2360
Cluster_910	new_DNA_2392	1	new_DNA_2392
Cluster_911	new_DNA_2424	1	new_DNA_2424
Cluster_912	new_DNA_2456	1	new_DNA_2456
Cluster_913	new_DNA_2488	2	new_DNA_2488,new_DNA_2489
Cluster_913	new_DNA_2489	2	new_DNA_2488,new_DNA_2489
Cluster_914	new_DNA_2520	1	new_DNA_2520
Cluster_915	new_DNA_2552	1	new_DNA_2552
Cluster_916	new_DNA_2584	1	new_DNA_2584
Cluster_917	new_DNA_2649	1	new_DNA_2649
Cluster_918	new_DNA_2681	1	new_DNA_2681
Cluster_919	new_DNA_2713	1	new_DNA_2713
Cluster_920	new_DNA_2745	2	new_DNA_2745,new_DNA_3092
Cluster_920	new_DNA_3092	2	new_DNA_2745,new_DNA_3092
Cluster_921	new_DNA_2809	1	new_DNA_2809
Cluster_922	new_DNA_2873	1	new_DNA_2873
Cluster_923	new_DNA_2905	1	new_DNA_2905
Cluster_924	new_DNA_2937	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2938	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2939	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2940	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2108	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2941	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2109	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2942	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2110	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2943	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2111	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2944	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2112	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2945	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2113	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_924	new_DNA_2114	16	new_DNA_2937,new_DNA_2938,new_DNA_2939,new_DNA_2940,new_DNA_2108,new_DNA_2941,new_DNA_2109,new_DNA_2942,new_DNA_2110,new_DNA_2943,new_DNA_2111,new_DNA_2944,new_DNA_2112,new_DNA_2945,new_DNA_2113,new_DNA_2114
Cluster_925	new_DNA_3001	4	new_DNA_3001,new_DNA_3032,new_DNA_3033,new_DNA_3012
Cluster_925	new_DNA_3032	4	new_DNA_3001,new_DNA_3032,new_DNA_3033,new_DNA_3012
Cluster_925	new_DNA_3033	4	new_DNA_3001,new_DNA_3032,new_DNA_3033,new_DNA_3012
Cluster_925	new_DNA_3012	4	new_DNA_3001,new_DNA_3032,new_DNA_3033,new_DNA_3012
Cluster_926	new_DNA_3064	1	new_DNA_3064
Cluster_927	new_DNA_3127	1	new_DNA_3127
Cluster_928	new_DNA_3159	1	new_DNA_3159
Cluster_929	new_DNA_3191	1	new_DNA_3191
Cluster_930	new_DNA_3222	1	new_DNA_3222
Cluster_931	new_DNA_3381	1	new_DNA_3381
Cluster_932	new_DNA_1625	1	new_DNA_1625
Cluster_933	new_DNA_1721	3	new_DNA_1721,new_DNA_1719,new_DNA_1720
Cluster_933	new_DNA_1719	3	new_DNA_1721,new_DNA_1719,new_DNA_1720
Cluster_933	new_DNA_1720	3	new_DNA_1721,new_DNA_1719,new_DNA_1720
Cluster_934	new_DNA_1817	1	new_DNA_1817
Cluster_935	new_DNA_1849	1	new_DNA_1849
Cluster_936	new_DNA_1881	1	new_DNA_1881
Cluster_937	new_DNA_1913	1	new_DNA_1913
Cluster_938	new_DNA_1945	1	new_DNA_1945
Cluster_939	new_DNA_1977	1	new_DNA_1977
Cluster_940	new_DNA_2009	1	new_DNA_2009
Cluster_941	new_DNA_2041	1	new_DNA_2041
Cluster_942	new_DNA_2105	1	new_DNA_2105
Cluster_943	new_DNA_2137	1	new_DNA_2137
Cluster_944	new_DNA_2233	1	new_DNA_2233
Cluster_945	new_DNA_2265	1	new_DNA_2265
Cluster_946	new_DNA_2297	1	new_DNA_2297
Cluster_947	new_DNA_2361	1	new_DNA_2361
Cluster_948	new_DNA_2425	2	new_DNA_2425,new_DNA_3310
Cluster_948	new_DNA_3310	2	new_DNA_2425,new_DNA_3310
Cluster_949	new_DNA_2521	1	new_DNA_2521
Cluster_950	new_DNA_2553	1	new_DNA_2553
Cluster_951	new_DNA_2617	1	new_DNA_2617
Cluster_952	new_DNA_2650	1	new_DNA_2650
Cluster_953	new_DNA_2714	1	new_DNA_2714
Cluster_954	new_DNA_2778	1	new_DNA_2778
Cluster_955	new_DNA_2810	2	new_DNA_2810,new_DNA_2808
Cluster_955	new_DNA_2808	2	new_DNA_2810,new_DNA_2808
Cluster_956	new_DNA_2874	1	new_DNA_2874
Cluster_957	new_DNA_2906	1	new_DNA_2906
Cluster_958	new_DNA_3002	1	new_DNA_3002
Cluster_959	new_DNA_3034	1	new_DNA_3034
Cluster_960	new_DNA_3065	1	new_DNA_3065
Cluster_961	new_DNA_3096	2	new_DNA_3096,new_DNA_3167
Cluster_961	new_DNA_3167	2	new_DNA_3096,new_DNA_3167
Cluster_962	new_DNA_3128	1	new_DNA_3128
Cluster_963	new_DNA_3160	1	new_DNA_3160
Cluster_964	new_DNA_3192	1	new_DNA_3192
Cluster_965	new_DNA_3223	1	new_DNA_3223
Cluster_966	new_DNA_3255	3	new_DNA_3255,new_DNA_3251,new_DNA_3254
Cluster_966	new_DNA_3251	3	new_DNA_3255,new_DNA_3251,new_DNA_3254
Cluster_966	new_DNA_3254	3	new_DNA_3255,new_DNA_3251,new_DNA_3254
Cluster_967	new_DNA_3287	3	new_DNA_3287,new_DNA_3286,new_DNA_3288
Cluster_967	new_DNA_3286	3	new_DNA_3287,new_DNA_3286,new_DNA_3288
Cluster_967	new_DNA_3288	3	new_DNA_3287,new_DNA_3286,new_DNA_3288
Cluster_968	new_DNA_3382	1	new_DNA_3382
Cluster_969	new_DNA_1626	1	new_DNA_1626
Cluster_970	new_DNA_1722	1	new_DNA_1722
Cluster_971	new_DNA_3045	1	new_DNA_3045
Cluster_972	new_DNA_3139	1	new_DNA_3139
Cluster_973	new_DNA_3171	1	new_DNA_3171
Cluster_974	new_DNA_3203	1	new_DNA_3203
Cluster_975	new_DNA_3234	1	new_DNA_3234
Cluster_976	new_DNA_3266	1	new_DNA_3266
Cluster_977	new_DNA_3298	1	new_DNA_3298
Cluster_978	new_DNA_3330	1	new_DNA_3330
Cluster_979	new_DNA_1637	1	new_DNA_1637
Cluster_980	new_DNA_1701	1	new_DNA_1701
Cluster_981	new_DNA_1733	1	new_DNA_1733
Cluster_982	new_DNA_1797	1	new_DNA_1797
Cluster_983	new_DNA_1829	1	new_DNA_1829
Cluster_984	new_DNA_1861	1	new_DNA_1861
Cluster_985	new_DNA_1989	1	new_DNA_1989
Cluster_986	new_DNA_2021	1	new_DNA_2021
